ID_Trem,Ciclo,Grupo,RUL_Alvo,Distancia_Ref_Atual,Inclinacao_Mecanica,Vibracao_Max,Vibracao_Media,Vibracao_Tendencia,Vibracao_Std,Vibracao_Kurtosis,Vibracao_Energia
20,945,Validação,1223.0,93.0,0.0,97.0,97.0,0.0,0.0,0.0,470450.0
20,950,Validação,1218.0,93.0,0.0,97.0,97.0,0.0,0.0,0.0,470450.0
20,955,Validação,1213.0,93.0,0.0,97.0,97.0,0.0,0.0,0.0,470450.0
20,960,Validação,1208.0,93.0,0.0,97.0,97.0,0.0,0.0,0.0,470450.0
20,965,Validação,1203.0,93.0,0.0,97.0,96.96,0.0,0.282842712474619,49.99999999999932,470066.0
20,970,Validação,1198.0,95.0,2.0,97.0,96.84,-2.0,0.5480950312357394,8.5344877428308,468914.0
20,975,Validação,1193.0,95.0,2.0,97.0,96.74,-2.0,0.6642473107178669,3.382790293797714,467953.0
20,980,Validação,1188.0,95.0,2.0,97.0,96.6,-2.0,0.7824607964359515,0.5143262411347034,466608.0
20,985,Validação,1183.0,94.0,1.0,97.0,96.48,-1.0,0.886174995386904,0.12114570285161497,465458.0
20,990,Validação,1178.0,95.0,2.0,97.0,96.32,-2.0,0.957036241396813,-1.0384774183983696,463922.0
20,995,Validação,1173.0,95.0,2.0,97.0,96.18,-2.0,0.9833304508201727,-1.509977570857725,462577.0
20,1000,Validação,1168.0,96.0,3.0,97.0,96.0,-3.0,1.0301575072754257,-1.6361222145285157,460852.0
20,1005,Validação,1163.0,95.0,2.0,97.0,95.8,-2.0,1.0101525445522104,-1.6278425531914862,458932.0
20,1010,Validação,1158.0,94.0,1.0,97.0,95.58,-1.0,0.9915973508044728,-1.163289664676002,456825.0
20,1015,Validação,1153.0,95.0,0.0,97.0,95.44,0.0,0.9071147352221448,-0.5307605644207962,455480.0
20,1020,Validação,1148.0,93.0,0.0,97.0,95.44,0.0,0.8843307166024086,-0.46300753672639594,455478.0
20,1025,Validação,1143.0,95.0,0.0,97.0,95.42,0.0,0.8827138117585945,-0.3782611422162665,455287.0
20,1030,Validação,1138.0,96.0,3.0,97.0,95.26,-3.0,0.9435062700547641,-0.341959066934741,453767.0
20,1035,Validação,1133.0,96.0,1.0,97.0,95.08,-1.0,0.9222864223753697,0.08483388145867199,452052.0
20,1040,Validação,1128.0,96.0,3.0,97.0,94.92,-3.0,0.9655282999266169,0.15581372353182887,450536.0
20,1045,Validação,1123.0,96.0,1.0,97.0,94.76,-1.0,0.9380831519646863,0.5950063338153742,449016.0
20,1050,Validação,1118.0,97.0,2.0,97.0,94.6,-2.0,0.9476070829586853,0.7574127395815249,447502.0
20,1055,Validação,1113.0,97.0,2.0,97.0,94.44,-2.0,1.0133798771981823,0.7530042346578312,445996.0
20,1060,Validação,1108.0,96.0,1.0,97.0,94.3,-1.0,1.0350983390135307,1.0785815602837028,444677.0
20,1065,Validação,1103.0,96.0,2.0,97.0,94.14,-2.0,1.0103545548621087,2.25232705457975,443167.0
20,1070,Validação,1098.0,96.0,1.0,97.0,93.92,-1.0,0.8290638930598231,6.249166449288234,441082.0
20,1075,Validação,1093.0,96.0,0.0,94.0,93.7,0.0,0.46291004988627554,-1.2411347517730256,438995.0
20,1080,Validação,1088.0,96.0,0.0,94.0,93.66,0.0,0.4785181206984065,-1.579626047711176,438621.0
20,1085,Validação,1083.0,99.0,2.0,94.0,93.4,-2.0,0.857142857142857,2.653442671394849,436214.0
20,1090,Validação,1078.0,99.0,3.0,94.0,93.12,-3.0,1.0999072317097236,-0.10064423119061106,433626.0
20,1095,Validação,1073.0,99.0,3.0,94.0,92.82,-3.0,1.2237446712481175,-1.233743019468085,430851.0
20,1100,Validação,1068.0,99.0,3.0,94.0,92.56,-3.0,1.2961481396815722,-1.7062556677034675,428450.0
20,1105,Validação,1063.0,99.0,2.0,94.0,92.32,-2.0,1.3315634511692613,-1.8210295440262465,426236.0
20,1110,Validação,1058.0,99.0,3.0,94.0,92.08,-3.0,1.3223355960464154,-1.6161695174523678,424022.0
20,1115,Validação,1053.0,99.0,3.0,94.0,91.82,-3.0,1.2403093754941843,-0.9293826434573869,421621.0
20,1120,Validação,1048.0,99.0,3.0,94.0,91.56,-3.0,1.0909647481163869,0.6828905258272537,419220.0
20,1125,Validação,1043.0,99.0,2.0,94.0,91.3,-2.0,0.8390957231764803,5.408532089182096,416819.0
20,1130,Validação,1038.0,99.0,2.0,93.0,91.04,-2.0,0.2828427124746194,49.99999999999929,414418.0
20,1135,Validação,1033.0,99.0,0.0,91.0,91.0,0.0,0.0,0.0,414050.0
20,1140,Validação,1028.0,99.0,0.0,91.0,91.0,0.0,0.0,0.0,414050.0
20,1145,Validação,1023.0,99.0,0.0,91.0,91.0,0.0,0.0,0.0,414050.0
20,1150,Validação,1018.0,99.0,0.0,91.0,91.0,0.0,0.0,0.0,414050.0
20,1155,Validação,1013.0,99.0,0.0,91.0,90.94,0.0,0.4242640687119285,49.99999999999986,413513.0
20,1160,Validação,1008.0,99.0,0.0,91.0,90.94,0.0,0.42426406871192857,49.99999999999986,413513.0
20,1165,Validação,1003.0,99.0,0.0,91.0,90.94,0.0,0.4242640687119286,49.99999999999983,413513.0
20,1170,Validação,998.0,99.0,0.0,91.0,90.94,0.0,0.4242640687119286,49.99999999999983,413513.0
20,1175,Validação,993.0,99.0,0.0,91.0,90.9,0.0,0.505076272276105,26.499200000000265,413153.0
20,1180,Validação,988.0,99.0,0.0,91.0,90.9,0.0,0.5050762722761049,26.499200000000275,413153.0
20,1185,Validação,983.0,99.0,0.0,91.0,90.9,0.0,0.5050762722761047,26.499200000000283,413153.0
20,1190,Validação,978.0,99.0,0.0,91.0,90.9,0.0,0.5050762722761047,26.499200000000283,413153.0
20,1195,Validação,973.0,99.0,0.0,91.0,90.9,0.0,0.5050762722761046,26.499200000000283,413153.0
20,1200,Validação,968.0,99.0,-3.0,91.0,90.9,3.0,0.5050762722761045,26.49920000000029,413153.0
20,1205,Validação,963.0,99.0,0.0,91.0,90.96,0.0,0.2828427124746193,49.999999999999304,413690.0
20,1210,Validação,958.0,99.0,0.0,91.0,90.96,0.0,0.2828427124746193,49.99999999999929,413690.0
20,1215,Validação,953.0,99.0,0.0,91.0,90.94,0.0,0.3136356914300024,32.43831889946779,413509.0
20,1220,Validação,948.0,106.0,7.0,91.0,90.24,-7.0,2.1243006051932696,5.413271566779368,407384.0
20,1225,Validação,943.0,106.0,7.0,91.0,89.58,-7.0,2.82185349422275,0.3918678830384499,401619.0
20,1230,Validação,938.0,106.0,7.0,91.0,88.88,-7.0,3.230214499733062,-1.244577182508962,395494.0
20,1235,Validação,933.0,106.0,7.0,91.0,88.18,-7.0,3.450465807063488,-1.8989315834743297,389369.0
20,1240,Validação,928.0,106.0,7.0,91.0,87.48,-7.0,3.5181163791356957,-2.0798299817346813,383244.0
20,1245,Validação,923.0,106.0,7.0,91.0,86.78,-7.0,3.4421753918955718,-1.8906366762466187,377119.0
20,1250,Validação,918.0,106.0,7.0,91.0,86.08,-7.0,3.2124756808418007,-1.222999110118943,370994.0
20,1255,Validação,913.0,106.0,7.0,91.0,85.38,-7.0,2.7913130550743657,0.44702607095670555,364869.0
20,1260,Validação,908.0,106.0,7.0,91.0,84.68,-7.0,2.0646687731588176,5.937100143399711,358744.0
20,1265,Validação,903.0,107.0,1.0,84.0,83.94,-1.0,0.3136356914300022,32.4383188994678,352301.0
20,1270,Validação,898.0,106.0,0.0,84.0,83.92,0.0,0.34046786536608525,22.599682602658305,352134.0
20,1275,Validação,893.0,107.0,1.0,85.0,83.86,-1.0,0.45220547975269765,6.1609040804872475,351635.0
20,1280,Validação,888.0,106.0,0.0,85.0,83.8,0.0,0.49487165930539345,3.0842198581559916,351134.0
20,1285,Validação,883.0,106.0,0.0,85.0,83.8,0.0,0.4948716593053934,3.0842198581559916,351134.0
20,1290,Validação,878.0,106.0,0.0,85.0,83.8,0.0,0.4948716593053934,3.0842198581559934,351134.0
20,1295,Validação,873.0,106.0,0.0,85.0,83.78,0.0,0.5066899385990912,2.422380605413463,350967.0
20,1300,Validação,868.0,111.0,5.0,85.0,83.28,-5.0,1.5258319911792788,4.034266403721746,346892.0
20,1305,Validação,863.0,111.0,5.0,85.0,82.78,-5.0,1.9721530759811827,0.052627775863824056,342817.0
20,1310,Validação,858.0,111.0,3.0,85.0,82.28,-3.0,2.2227028958601966,-1.307454586349334,338742.0
20,1315,Validação,853.0,111.0,5.0,85.0,81.84,-5.0,2.376414723648949,-1.8529548896651749,335166.0
20,1320,Validação,848.0,111.0,6.0,85.0,81.36,-6.0,2.413905295472506,-1.9793198290917773,331258.0
20,1325,Validação,843.0,111.0,4.0,84.0,80.92,-4.0,2.389090852613358,-1.8316128748074085,327682.0
20,1330,Validação,838.0,111.0,5.0,84.0,80.48,-5.0,2.28785613933344,-1.207853407801357,324108.0
20,1335,Validação,833.0,111.0,5.0,84.0,79.98,-5.0,1.9845320221500047,0.4813401133130504,320033.0
20,1340,Validação,828.0,111.0,4.0,84.0,79.48,-4.0,1.4602208387635012,6.0694293316705,315958.0
20,1345,Validação,823.0,111.0,0.0,79.0,79.0,0.0,0.0,0.0,312050.0
20,1350,Validação,818.0,111.0,0.0,79.0,79.0,0.0,0.0,0.0,312050.0
20,1355,Validação,813.0,111.0,0.0,79.0,79.0,0.0,0.0,0.0,312050.0
20,1360,Validação,808.0,111.0,0.0,79.0,79.0,0.0,0.0,0.0,312050.0
20,1365,Validação,803.0,111.0,0.0,79.0,79.0,0.0,0.0,0.0,312050.0
20,1370,Validação,798.0,111.0,0.0,79.0,79.0,0.0,0.0,0.0,312050.0
20,1375,Validação,793.0,111.0,0.0,79.0,79.0,0.0,0.0,0.0,312050.0
20,1380,Validação,788.0,112.0,1.0,79.0,78.98,-1.0,0.1414213562373095,50.00000000000087,311893.0
20,1385,Validação,783.0,112.0,1.0,79.0,78.86,-1.0,0.40456577881446565,9.483090438068869,310953.0
20,1390,Validação,778.0,113.0,2.0,79.0,78.72,-2.0,0.5728553615932406,2.943236737873021,309858.0
20,1395,Validação,773.0,112.0,1.0,79.0,78.58,-1.0,0.6727949622466637,0.57454053632968,308763.0
20,1400,Validação,768.0,113.0,2.0,79.0,78.42,-2.0,0.7583548251421139,-0.6671133440598558,307513.0
20,1405,Validação,763.0,113.0,2.0,79.0,78.26,-2.0,0.8033094811148312,-1.2545056103340961,306263.0
20,1410,Validação,758.0,113.0,2.0,79.0,78.06,-2.0,0.8429781995389669,-1.5924135892337028,304703.0
20,1415,Validação,753.0,113.0,2.0,79.0,77.86,-2.0,0.8332380897952963,-1.511267418368372,303143.0
20,1420,Validação,748.0,113.0,2.0,79.0,77.68,-2.0,0.7677159338596802,-1.0122856214124223,301738.0
20,1425,Validação,743.0,113.0,2.0,79.0,77.48,-2.0,0.6464976285134143,-0.008550603339041452,300178.0
20,1430,Validação,738.0,113.0,1.0,78.0,77.3,-1.0,0.46291004988627554,-1.2411347517730256,298775.0
20,1435,Validação,733.0,113.0,0.0,78.0,77.22,0.0,0.41845195759647996,-0.06075484798887487,298155.0
20,1440,Validação,728.0,113.0,1.0,78.0,77.16,-1.0,0.3703280399090207,1.7259530141844701,297690.0
20,1445,Validação,723.0,117.0,5.0,78.0,76.92,-5.0,0.7782764841072132,13.835018330139476,295864.0
20,1450,Validação,718.0,115.0,2.0,78.0,76.68,-2.0,0.9354688882139943,4.303959814371957,294034.0
20,1455,Validação,713.0,115.0,2.0,78.0,76.46,-2.0,0.9940640146922746,1.5789335579927082,292355.0
20,1460,Validação,708.0,115.0,2.0,78.0,76.26,-2.0,1.065411676684805,-0.12337413450633106,290835.0
20,1465,Validação,703.0,115.0,3.0,78.0,76.06,-3.0,1.0956313993608002,-0.8256220991264605,289315.0
20,1470,Validação,698.0,115.0,2.0,77.0,75.84,-2.0,1.0567566862232525,-1.0467180027024119,287640.0
20,1475,Validação,693.0,115.0,2.0,77.0,75.66,-2.0,1.0022423838165924,-0.7378192122493208,286271.0
20,1480,Validação,688.0,115.0,2.0,77.0,75.46,-2.0,0.9082389328715629,0.207843619237019,284751.0
20,1485,Validação,683.0,115.0,2.0,77.0,75.26,-2.0,0.7507819053411948,2.7727687853105474,283231.0
20,1490,Validação,678.0,115.0,2.0,77.0,75.06,-2.0,0.46991097723995817,13.136150265116889,281711.0
20,1495,Validação,673.0,115.0,0.0,76.0,75.04,0.0,0.1979486637221574,22.330729166666003,281552.0
20,1500,Validação,668.0,115.0,0.0,76.0,75.04,0.0,0.1979486637221574,22.330729166666003,281552.0
20,1505,Validação,663.0,115.0,0.0,76.0,75.02,0.0,0.1414213562373095,50.00000000000087,281401.0
20,1510,Validação,658.0,115.0,0.0,76.0,75.02,0.0,0.14142135623730953,50.00000000000087,281401.0
20,1515,Validação,653.0,124.0,9.0,76.0,74.46,-9.0,2.1016028868170005,12.600793760036062,277431.0
20,1520,Validação,648.0,124.0,9.0,76.0,73.56,-9.0,3.2960087180387974,1.6789829817819992,271086.0
20,1525,Validação,643.0,124.0,9.0,75.0,72.64,-9.0,3.942235975914674,-0.7616618805048261,264590.0
20,1530,Validação,638.0,124.0,9.0,75.0,71.76,-9.0,4.293136430182865,-1.6950002616193647,258378.0
20,1535,Validação,633.0,124.0,9.0,75.0,70.86,-9.0,4.463045542026665,-2.0405603832358867,252033.0
20,1540,Validação,628.0,124.0,9.0,75.0,69.96,-9.0,4.444487528135851,-1.99966048252703,245688.0
20,1545,Validação,623.0,124.0,9.0,75.0,69.08,-9.0,4.2225826317116235,-1.54978646315106,239476.0
20,1550,Validação,618.0,124.0,9.0,75.0,68.18,-9.0,3.7941415635268108,-0.3951035466958812,233131.0
20,1555,Validação,613.0,124.0,9.0,75.0,67.28,-9.0,3.05086137050519,2.7954155067267568,226786.0
20,1560,Validação,608.0,124.0,9.0,75.0,66.4,-9.0,1.6035674514745484,22.515661938534194,220574.0
20,1565,Validação,603.0,124.0,0.0,67.0,66.06,0.0,0.23989793748209529,13.124339821940385,218199.0
20,1570,Validação,598.0,124.0,0.0,67.0,66.06,0.0,0.23989793748209534,13.124339821940382,218199.0
20,1575,Validação,593.0,124.0,0.0,67.0,66.06,0.0,0.23989793748209537,13.124339821940382,218199.0
20,1580,Validação,588.0,124.0,0.0,67.0,66.04,0.0,0.1979486637221574,22.330729166666003,218066.0
20,1585,Validação,583.0,123.0,-1.0,67.0,66.06,1.0,0.2398979374820952,13.124339821940389,218199.0
20,1590,Validação,578.0,124.0,0.0,67.0,66.06,0.0,0.23989793748209526,13.124339821940385,218199.0
20,1595,Validação,573.0,124.0,0.0,67.0,66.04,0.0,0.1979486637221574,22.330729166666007,218066.0
20,1600,Validação,568.0,127.0,3.0,67.0,65.74,-3.0,0.9435062700547638,5.163116716194544,216131.0
20,1605,Validação,563.0,127.0,3.0,67.0,65.44,-3.0,1.2480188381623747,0.3257312891749087,214196.0
20,1610,Validação,558.0,127.0,3.0,67.0,65.12,-3.0,1.4090089149643372,-1.2270652855082533,212128.0
20,1615,Validação,553.0,127.0,3.0,67.0,64.82,-3.0,1.5076674780898454,-1.8612528161289508,210193.0
20,1620,Validação,548.0,127.0,3.0,67.0,64.52,-3.0,1.5417985786550903,-2.023576306378257,208258.0
20,1625,Validação,543.0,127.0,3.0,67.0,64.22,-3.0,1.5157674691086902,-1.8078801359090944,206323.0
20,1630,Validação,538.0,127.0,3.0,67.0,63.92,-3.0,1.4262838827827067,-1.090718064960639,204388.0
20,1635,Validação,533.0,127.0,3.0,66.0,63.6,-3.0,1.212183053462652,0.407247340425525,202320.0
20,1640,Validação,528.0,127.0,3.0,66.0,63.3,-3.0,0.9091372900969886,5.791962174940942,200385.0
20,1645,Validação,523.0,127.0,0.0,63.0,63.0,0.0,0.0,0.0,198450.0
20,1650,Validação,518.0,127.0,0.0,63.0,63.0,0.0,0.0,0.0,198450.0
20,1655,Validação,513.0,127.0,0.0,63.0,63.0,0.0,0.0,0.0,198450.0
20,1660,Validação,508.0,127.0,0.0,63.0,63.0,0.0,0.0,0.0,198450.0
20,1665,Validação,503.0,127.0,0.0,63.0,63.0,0.0,0.0,0.0,198450.0
20,1670,Validação,498.0,135.0,8.0,63.0,62.36,-8.0,2.1923801249429573,8.534487742830711,194674.0
20,1675,Validação,493.0,135.0,8.0,63.0,61.56,-8.0,3.104703475932829,0.9888715908435737,189954.0
20,1680,Validação,488.0,135.0,8.0,63.0,60.76,-8.0,3.628458940888582,-1.0213504728132414,185234.0
20,1685,Validação,483.0,135.0,8.0,63.0,59.96,-8.0,3.922514811824117,-1.814290358703897,180514.0
20,1690,Validação,478.0,135.0,8.0,63.0,59.16,-8.0,4.037376396035585,-2.078005660120022,175794.0
20,1695,Validação,473.0,135.0,8.0,63.0,58.36,-8.0,3.988555055226317,-1.968696502812423,171074.0
20,1700,Validação,468.0,135.0,8.0,63.0,57.56,-8.0,3.769696571993286,-1.4253656914893644,166354.0
20,1705,Validação,463.0,135.0,8.0,63.0,56.76,-8.0,3.347615660771841,-0.060754847988885974,161634.0
20,1710,Validação,458.0,135.0,8.0,63.0,55.96,-8.0,2.6260857812745293,3.973746776273364,156914.0
20,1715,Validação,453.0,135.0,8.0,63.0,55.16,-8.0,1.1313708498984754,50.00000000000013,152194.0
20,1720,Validação,448.0,135.0,0.0,55.0,55.0,0.0,0.0,0.0,151250.0
20,1725,Validação,443.0,135.0,0.0,55.0,55.0,0.0,0.0,0.0,151250.0
20,1730,Validação,438.0,135.0,0.0,55.0,55.0,0.0,0.0,0.0,151250.0
20,1735,Validação,433.0,142.0,7.0,55.0,54.86,-7.0,0.9899494936611665,50.0,150529.0
20,1740,Validação,428.0,141.0,6.0,55.0,54.24,-6.0,2.0855185818165323,4.199997802755324,147312.0
20,1745,Validação,423.0,142.0,7.0,55.0,53.54,-7.0,2.7863369267530724,0.048884011201563826,143707.0
20,1750,Validação,418.0,141.0,6.0,55.0,52.88,-6.0,3.1340135316119064,-1.3473870192245259,140296.0
20,1755,Validação,413.0,141.0,6.0,55.0,52.2,-6.0,3.3380918415851206,-1.9159375131142709,136788.0
20,1760,Validação,408.0,141.0,6.0,55.0,51.56,-6.0,3.357355616358487,-2.0380666027072136,133474.0
20,1765,Validação,403.0,144.0,9.0,55.0,50.78,-9.0,3.388395562769484,-1.739482001980886,129493.0
20,1770,Validação,398.0,142.0,7.0,55.0,50.08,-7.0,3.154782569563945,-1.0456123018435068,125888.0
20,1775,Validação,393.0,142.0,7.0,55.0,49.38,-7.0,2.7247167986146863,0.7181070937123422,122283.0
20,1780,Validação,388.0,142.0,7.0,55.0,48.68,-7.0,1.9737046901909192,6.675961340936542,118678.0
20,1785,Validação,383.0,151.0,10.0,49.0,47.58,-10.0,2.268596617348465,11.013841684422006,113445.0
20,1790,Validação,378.0,151.0,9.0,49.0,46.6,-9.0,3.3926691677251184,1.51174244066023,109142.0
20,1795,Validação,373.0,151.0,9.0,49.0,45.7,-9.0,4.046918706918655,-0.8088891779702618,105227.0
20,1800,Validação,368.0,151.0,9.0,49.0,44.76,-9.0,4.391829148009531,-1.7061835197105788,101118.0
20,1805,Validação,363.0,151.0,9.0,49.0,43.84,-9.0,4.53719323469693,-2.029037027803838,97106.0
20,1810,Validação,358.0,151.0,9.0,48.0,42.88,-9.0,4.4384222238014575,-1.9873914097347767,92900.0
20,1815,Validação,353.0,151.0,9.0,48.0,42.06,-9.0,4.306663086285659,-1.5796260477111557,89361.0
20,1820,Validação,348.0,154.0,12.0,48.0,41.04,-12.0,3.9946903535077887,-0.46855218868612214,84996.0
20,1825,Validação,343.0,154.0,12.0,48.0,39.84,-12.0,3.4838402456402706,1.9082647365332708,79956.0
20,1830,Validação,338.0,154.0,12.0,48.0,38.64,-12.0,2.319042730023205,9.516009206420907,74916.0
20,1835,Validação,333.0,154.0,3.0,39.0,37.98,-3.0,1.4355543620952194,-1.579626047711161,72225.0
20,1840,Validação,328.0,154.0,3.0,39.0,37.68,-3.0,1.5042796092672215,-2.020369922630561,71100.0
20,1845,Validação,323.0,154.0,3.0,39.0,37.38,-3.0,1.510372301717666,-2.056566279508001,69975.0
20,1850,Validação,318.0,154.0,3.0,39.0,37.08,-3.0,1.4546196641551834,-1.7081763445626443,68850.0
20,1855,Validação,313.0,154.0,3.0,39.0,36.78,-3.0,1.3292624930803567,-0.7586145884018265,67725.0
20,1860,Validação,308.0,154.0,3.0,39.0,36.48,-3.0,1.1109841197270613,1.7259530141844213,66600.0
20,1865,Validação,303.0,154.0,3.0,39.0,36.18,-3.0,0.719693812446285,13.124339821940566,65475.0
20,1870,Validação,298.0,154.0,0.0,36.0,36.0,0.0,0.0,0.0,64800.0
20,1875,Validação,293.0,154.0,0.0,36.0,36.0,0.0,0.0,0.0,64800.0
20,1880,Validação,288.0,154.0,0.0,36.0,36.0,0.0,0.0,0.0,64800.0
20,1885,Validação,283.0,154.0,0.0,36.0,36.0,0.0,0.0,0.0,64800.0
20,1890,Validação,278.0,154.0,0.0,36.0,36.0,0.0,0.0,0.0,64800.0
20,1895,Validação,273.0,154.0,0.0,36.0,36.0,0.0,0.0,0.0,64800.0
20,1900,Validação,268.0,154.0,0.0,36.0,36.0,0.0,0.0,0.0,64800.0
20,1905,Validação,263.0,154.0,0.0,36.0,36.0,0.0,0.0,0.0,64800.0
20,1910,Validação,258.0,154.0,0.0,36.0,36.0,0.0,0.0,0.0,64800.0
20,1915,Validação,253.0,154.0,0.0,36.0,36.0,0.0,0.0,0.0,64800.0
20,1920,Validação,248.0,160.0,6.0,36.0,35.4,-6.0,1.8182745801939795,5.791962174940888,62820.0
20,1925,Validação,243.0,160.0,6.0,36.0,34.8,-6.0,2.4243661069253055,0.40724734042552413,60840.0
20,1930,Validação,238.0,160.0,6.0,36.0,34.2,-6.0,2.7774602993176547,-1.2411347517730456,58860.0
20,1935,Validação,233.0,160.0,6.0,36.0,33.62,-6.0,2.9477767478393004,-1.8875351605004205,56941.0
20,1940,Validação,228.0,160.0,6.0,36.0,33.02,-6.0,3.0135070084199103,-2.0782802203848867,54961.0
20,1945,Validação,223.0,160.0,6.0,36.0,32.42,-6.0,2.956072960354459,-1.8986738166996722,52981.0
20,1950,Validação,218.0,160.0,6.0,36.0,31.82,-6.0,2.7678179720730602,-1.2461005293804455,51001.0
20,1955,Validação,213.0,160.0,6.0,36.0,31.22,-6.0,2.41838198566137,0.38605015908844553,49021.0
20,1960,Validação,208.0,160.0,6.0,36.0,30.62,-6.0,1.8170395298565254,5.685327518717186,47041.0
20,1965,Validação,203.0,160.0,0.0,31.0,30.02,0.0,0.14142135623730945,50.00000000000013,45061.0
20,1970,Validação,198.0,160.0,0.0,31.0,30.02,0.0,0.14142135623730942,50.00000000000013,45061.0
20,1975,Validação,193.0,160.0,0.0,31.0,30.02,0.0,0.14142135623730942,50.00000000000013,45061.0
20,1980,Validação,188.0,160.0,0.0,31.0,30.04,0.0,0.1979486637221574,22.330729166666764,45122.0
20,1985,Validação,183.0,163.0,3.0,31.0,29.72,-3.0,0.9267014137272489,5.459948707574988,44206.0
20,1990,Validação,178.0,163.0,3.0,31.0,29.42,-3.0,1.2303973142933984,0.3664424131793744,43351.0
20,1995,Validação,173.0,163.0,3.0,31.0,29.12,-3.0,1.4090089149643374,-1.2270652855082633,42496.0
20,2000,Validação,168.0,163.0,3.0,31.0,28.82,-3.0,1.5076674780898458,-1.8612528161289423,41641.0
20,2005,Validação,163.0,163.0,3.0,31.0,28.52,-3.0,1.541798578655091,-2.0235763063782573,40786.0
20,2010,Validação,158.0,163.0,3.0,31.0,28.22,-3.0,1.5157674691086902,-1.8078801359090941,39931.0
20,2015,Validação,153.0,163.0,3.0,31.0,27.92,-3.0,1.4262838827827067,-1.090718064960639,39076.0
20,2020,Validação,148.0,163.0,3.0,31.0,27.6,-3.0,1.277753129999879,0.6481748670212699,38168.0
20,2025,Validação,143.0,163.0,3.0,31.0,27.3,-3.0,0.9948848769417242,6.3009703249265545,37313.0
20,2030,Validação,138.0,169.0,6.0,27.0,26.38,-6.0,1.817039529856526,5.685327518717191,34957.0
20,2035,Validação,133.0,169.0,6.0,27.0,25.78,-6.0,2.41838198566137,0.3860501590884473,33517.0
20,2040,Validação,128.0,169.0,6.0,27.0,25.18,-6.0,2.767817972073057,-1.2461005293804452,32077.0
20,2045,Validação,123.0,169.0,6.0,27.0,24.58,-6.0,2.956072960354459,-1.898673816699672,30637.0
20,2050,Validação,118.0,169.0,6.0,27.0,23.98,-6.0,3.013507008419911,-2.078280220384886,29197.0
20,2055,Validação,113.0,169.0,6.0,27.0,23.38,-6.0,2.9477767478393004,-1.8875351605004178,27757.0
20,2060,Validação,108.0,169.0,6.0,27.0,22.78,-6.0,2.7500649342983077,-1.2171072598529586,26317.0
20,2065,Validação,103.0,169.0,6.0,27.0,22.18,-6.0,2.3878091743397825,0.46027626914653297,24877.0
20,2070,Validação,98.0,169.0,6.0,27.0,21.6,-6.0,1.8182745801939824,5.791962174940883,23490.0
20,2075,Validação,93.0,169.0,0.0,21.0,21.0,0.0,0.0,0.0,22050.0
20,2080,Validação,88.0,175.0,6.0,21.0,20.52,-6.0,1.6442850937072182,8.534487742830708,21186.0
20,2085,Validação,83.0,175.0,6.0,21.0,19.92,-6.0,2.3285276069496215,0.9888715908435737,20106.0
20,2090,Validação,78.0,175.0,6.0,21.0,19.32,-6.0,2.721344205666436,-1.0213504728132379,19026.0
20,2095,Validação,73.0,175.0,6.0,21.0,18.74,-6.0,2.9193932833479534,-1.7997085277568174,17977.0
20,2100,Validação,68.0,175.0,6.0,21.0,18.14,-6.0,3.0102545827655875,-2.070127636708807,16897.0
20,2105,Validação,63.0,175.0,6.0,21.0,17.56,-6.0,2.963450829071835,-1.9628661171205444,15848.0
20,2110,Validação,58.0,175.0,6.0,21.0,16.96,-6.0,2.806406664641986,-1.4314977706976042,14768.0
20,2115,Validação,53.0,174.0,5.0,21.0,16.4,-5.0,2.4825924567118234,-0.12016841833177994,13750.0
20,2120,Validação,48.0,175.0,6.0,21.0,15.8,-6.0,1.958758457257444,3.7074440995733067,12670.0
20,2125,Validação,43.0,175.0,6.0,21.0,15.2,-6.0,0.8806305718527105,40.27800288795903,11590.0
20,2130,Validação,38.0,175.0,0.0,16.0,15.08,0.0,0.2740475156178698,8.534487742830713,11374.0
20,2135,Validação,33.0,175.0,0.0,16.0,15.08,0.0,0.27404751561786983,8.534487742830715,11374.0
20,2140,Validação,28.0,175.0,0.0,16.0,15.08,0.0,0.27404751561786983,8.534487742830713,11374.0
20,2145,Validação,23.0,175.0,0.0,16.0,15.06,0.0,0.2398979374820952,13.124339821940506,11343.0
20,2150,Validação,18.0,175.0,0.0,16.0,15.06,0.0,0.2398979374820952,13.124339821940506,11343.0
20,2155,Validação,13.0,175.0,0.0,16.0,15.04,0.0,0.1979486637221572,22.33072916666676,11312.0
20,2160,Validação,8.0,175.0,1.0,16.0,15.04,-1.0,0.19794866372215716,22.33072916666676,11312.0
20,2165,Validação,3.0,175.0,0.0,15.0,15.0,0.0,0.0,0.0,11250.0
21,50,Validação,700.0,19.0,13.0,183.0,169.78,-13.0,2.131302179324139,31.062784978036444,1441485.0
21,55,Validação,695.0,25.0,7.0,171.0,168.98,-7.0,2.0353007098686513,5.070174753280741,1427915.0
21,60,Validação,690.0,25.0,7.0,171.0,168.36,-7.0,2.5133114995713424,0.673849138906347,1417564.0
21,65,Validação,685.0,25.0,6.0,171.0,167.8,-6.0,2.813959371941744,-0.8740863631018607,1408230.0
21,70,Validação,680.0,25.0,6.0,171.0,167.26,-6.0,3.0088983678009296,-1.5137627127503532,1399239.0
21,75,Validação,675.0,26.0,7.0,171.0,166.68,-7.0,3.006387757249349,-1.7130206310027087,1389554.0
