ID_Trem,Ciclo,Grupo,RUL_Alvo,Inclinacao_Mecanica,Vibracao_Max,Vibracao_Kurtosis,Vib_Energia_MaxAcumulado,Vib_Max_MaxAcumulado,Dist_Ref_Suavizada
24,130,Treino,90.0,51.0,153.0,-0.7985357189178828,1423753.0,189.0,71.6
24,135,Treino,85.0,61.0,152.0,-1.314033564810302,1423753.0,189.0,77.8
24,140,Treino,80.0,35.0,129.0,-1.8866363166361124,1423753.0,189.0,81.3
24,145,Treino,75.0,37.0,129.0,-1.6206070398933738,1423753.0,189.0,84.8
24,150,Treino,70.0,35.0,129.0,-0.8841435981214172,1423753.0,189.0,88.3
24,155,Treino,65.0,47.0,129.0,0.6144300389211725,1423753.0,189.0,93.1
24,160,Treino,60.0,45.0,129.0,3.159710215732442,1423753.0,189.0,97.6
24,165,Treino,55.0,18.0,101.0,-1.3870821232947106,1423753.0,189.0,99.4
24,170,Treino,50.0,40.0,101.0,1.549973593270049,1423753.0,189.0,103.4
24,175,Treino,45.0,40.0,101.0,-0.1015338662324545,1423753.0,189.0,107.4
24,180,Treino,40.0,42.0,101.0,-0.9998913975837836,1423753.0,189.0,111.6
24,185,Treino,35.0,50.0,92.0,-0.7997352468159451,1423753.0,189.0,116.6
24,190,Treino,30.0,50.0,92.0,-1.21617926394787,1423753.0,189.0,121.6
24,195,Treino,25.0,49.0,92.0,-1.4599786013315812,1423753.0,189.0,126.6
24,200,Treino,20.0,51.0,92.0,-1.5134856351312778,1423753.0,189.0,131.6
24,205,Treino,15.0,66.0,81.0,-0.6233130738652992,1423753.0,189.0,138.2
24,210,Treino,10.0,66.0,81.0,-0.3477596085777259,1423753.0,189.0,144.8
24,215,Treino,5.0,66.0,81.0,-0.6077773044170698,1423753.0,189.0,151.4
24,220,Treino,0.0,44.0,60.0,-1.384930977555079,1423753.0,189.0,155.8
25,50,Validação,2091.0,14.0,190.0,50.00000000000003,1553924.0,190.0,14.0
25,55,Validação,2086.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,60,Validação,2081.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,65,Validação,2076.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,70,Validação,2071.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,75,Validação,2066.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,80,Validação,2061.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,85,Validação,2056.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,90,Validação,2051.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,95,Validação,2046.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,100,Validação,2041.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,105,Validação,2036.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,110,Validação,2031.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,115,Validação,2026.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,120,Validação,2021.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,125,Validação,2016.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,130,Validação,2011.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,135,Validação,2006.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,140,Validação,2001.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,145,Validação,1996.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,150,Validação,1991.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,155,Validação,1986.0,0.0,176.0,0.0,1553924.0,190.0,14.0
25,160,Validação,1981.0,12.0,176.0,8.53448774283068,1553924.0,190.0,15.2
25,165,Validação,1976.0,12.0,176.0,0.9888715908435736,1553924.0,190.0,16.4
25,170,Validação,1971.0,12.0,176.0,-1.02135047281325,1553924.0,190.0,17.6
25,175,Validação,1966.0,12.0,176.0,-1.8142903587038983,1553924.0,190.0,18.8
25,180,Validação,1961.0,12.0,176.0,-2.0780056601200214,1553924.0,190.0,20.0
25,185,Validação,1956.0,12.0,176.0,-1.9686965028124213,1553924.0,190.0,21.2
25,190,Validação,1951.0,12.0,176.0,-1.4253656914893638,1553924.0,190.0,22.4
25,195,Validação,1946.0,12.0,176.0,-0.060754847988873,1553924.0,190.0,23.6
25,200,Validação,1941.0,12.0,176.0,3.973746776273374,1553924.0,190.0,24.8
25,205,Validação,1936.0,12.0,176.0,49.99999999999984,1553924.0,190.0,26.0
25,210,Validação,1931.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,215,Validação,1926.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,220,Validação,1921.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,225,Validação,1916.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,230,Validação,1911.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,235,Validação,1906.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,240,Validação,1901.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,245,Validação,1896.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,250,Validação,1891.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,255,Validação,1886.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,260,Validação,1881.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,265,Validação,1876.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,270,Validação,1871.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,275,Validação,1866.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,280,Validação,1861.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,285,Validação,1856.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,290,Validação,1851.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,295,Validação,1846.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,300,Validação,1841.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,305,Validação,1836.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,310,Validação,1831.0,0.0,164.0,0.0,1553924.0,190.0,26.0
25,315,Validação,1826.0,12.0,164.0,13.124339821940556,1553924.0,190.0,27.2
25,320,Validação,1821.0,12.0,164.0,1.7259530141844204,1553924.0,190.0,28.4
25,325,Validação,1816.0,12.0,164.0,-0.7586145884018265,1553924.0,190.0,29.6
25,330,Validação,1811.0,12.0,164.0,-1.7081763445626443,1553924.0,190.0,30.8
25,335,Validação,1806.0,12.0,164.0,-2.056566279508001,1553924.0,190.0,32.0
25,340,Validação,1801.0,12.0,164.0,-2.020369922630561,1553924.0,190.0,33.2
25,345,Validação,1796.0,12.0,164.0,-1.579626047711162,1553924.0,190.0,34.4
25,350,Validação,1791.0,12.0,164.0,-0.4429707913400471,1553924.0,190.0,35.6
25,355,Validação,1786.0,12.0,164.0,2.684314695695188,1553924.0,190.0,36.8
25,360,Validação,1781.0,12.0,164.0,22.330729166666742,1553924.0,190.0,38.0
25,365,Validação,1776.0,0.0,152.0,0.0,1553924.0,190.0,38.0
25,370,Validação,1771.0,0.0,152.0,0.0,1553924.0,190.0,38.0
25,375,Validação,1766.0,0.0,152.0,0.0,1553924.0,190.0,38.0
25,380,Validação,1761.0,0.0,152.0,0.0,1553924.0,190.0,38.0
25,385,Validação,1756.0,0.0,152.0,0.0,1553924.0,190.0,38.0
25,390,Validação,1751.0,0.0,152.0,0.0,1553924.0,190.0,38.0
25,395,Validação,1746.0,0.0,152.0,0.0,1553924.0,190.0,38.0
25,400,Validação,1741.0,0.0,152.0,0.0,1553924.0,190.0,38.0
25,405,Validação,1736.0,0.0,152.0,0.0,1553924.0,190.0,38.0
25,410,Validação,1731.0,0.0,152.0,0.0,1553924.0,190.0,38.0
25,415,Validação,1726.0,0.0,152.0,0.0,1553924.0,190.0,38.0
25,420,Validação,1721.0,0.0,152.0,0.0,1553924.0,190.0,38.0
25,425,Validação,1716.0,3.0,152.0,8.534487742830558,1553924.0,190.0,38.3
25,430,Validação,1711.0,3.0,152.0,0.9888715908436208,1553924.0,190.0,38.6
25,435,Validação,1706.0,3.0,152.0,-1.02135047281325,1553924.0,190.0,38.9
25,440,Validação,1701.0,3.0,152.0,-1.8142903587038768,1553924.0,190.0,39.2
25,445,Validação,1696.0,3.0,152.0,-2.0780056601200214,1553924.0,190.0,39.5
25,450,Validação,1691.0,3.0,152.0,-1.968696502812415,1553924.0,190.0,39.8
25,455,Validação,1686.0,3.0,152.0,-1.4253656914893813,1553924.0,190.0,40.1
25,460,Validação,1681.0,3.0,152.0,-0.060754847988873,1553924.0,190.0,40.4
25,465,Validação,1676.0,3.0,152.0,3.973746776273231,1553924.0,190.0,40.7
25,470,Validação,1671.0,3.0,152.0,49.99999999999984,1553924.0,190.0,41.0
25,475,Validação,1666.0,0.0,149.0,0.0,1553924.0,190.0,41.0
25,480,Validação,1661.0,0.0,149.0,0.0,1553924.0,190.0,41.0
25,485,Validação,1656.0,0.0,149.0,0.0,1553924.0,190.0,41.0
25,490,Validação,1651.0,0.0,149.0,0.0,1553924.0,190.0,41.0
25,495,Validação,1646.0,0.0,149.0,0.0,1553924.0,190.0,41.0
25,500,Validação,1641.0,0.0,149.0,0.0,1553924.0,190.0,41.0
25,505,Validação,1636.0,0.0,149.0,0.0,1553924.0,190.0,41.0
25,510,Validação,1631.0,0.0,149.0,0.0,1553924.0,190.0,41.0
25,515,Validação,1626.0,0.0,149.0,0.0,1553924.0,190.0,41.0
25,520,Validação,1621.0,0.0,149.0,0.0,1553924.0,190.0,41.0
25,525,Validação,1616.0,0.0,149.0,0.0,1553924.0,190.0,41.0
25,530,Validação,1611.0,13.0,149.0,50.00000000000016,1553924.0,190.0,42.3
25,535,Validação,1606.0,14.0,149.0,4.000633382081286,1553924.0,190.0,43.7
25,540,Validação,1601.0,14.0,149.0,-0.0519258204174097,1553924.0,190.0,45.1
25,545,Validação,1596.0,14.0,149.0,-1.4210490616576117,1553924.0,190.0,46.5
25,550,Validação,1591.0,14.0,149.0,-1.96626213270212,1553924.0,190.0,47.9
25,555,Validação,1586.0,14.0,149.0,-2.0766779027912525,1553924.0,190.0,49.3
25,560,Validação,1581.0,14.0,149.0,-1.8139289189085577,1553924.0,190.0,50.7
25,565,Validação,1576.0,14.0,149.0,-1.0224113704316071,1553924.0,190.0,52.1
25,570,Validação,1571.0,14.0,149.0,0.9839784105598568,1553924.0,190.0,53.5
25,575,Validação,1566.0,14.0,149.0,8.503077431972825,1553924.0,190.0,54.9
25,580,Validação,1561.0,0.0,135.0,0.0,1553924.0,190.0,55.0
25,585,Validação,1556.0,0.0,135.0,0.0,1553924.0,190.0,55.0
25,590,Validação,1551.0,0.0,135.0,0.0,1553924.0,190.0,55.0
25,595,Validação,1546.0,0.0,135.0,0.0,1553924.0,190.0,55.0
25,600,Validação,1541.0,0.0,135.0,0.0,1553924.0,190.0,55.0
25,605,Validação,1536.0,0.0,135.0,0.0,1553924.0,190.0,55.0
25,610,Validação,1531.0,0.0,135.0,0.0,1553924.0,190.0,55.0
25,615,Validação,1526.0,0.0,135.0,0.0,1553924.0,190.0,55.0
25,620,Validação,1521.0,0.0,135.0,0.0,1553924.0,190.0,55.0
25,625,Validação,1516.0,0.0,135.0,0.0,1553924.0,190.0,55.0
25,630,Validação,1511.0,0.0,135.0,0.0,1553924.0,190.0,55.0
25,635,Validação,1506.0,10.0,135.0,8.534487742830652,1553924.0,190.0,56.0
25,640,Validação,1501.0,10.0,135.0,0.988871590843546,1553924.0,190.0,57.0
25,645,Validação,1496.0,10.0,135.0,-1.021350472813249,1553924.0,190.0,58.0
25,650,Validação,1491.0,10.0,135.0,-1.8142903587039023,1553924.0,190.0,59.0
25,655,Validação,1486.0,10.0,135.0,-2.0780056601200227,1553924.0,190.0,60.0
25,660,Validação,1481.0,10.0,135.0,-1.9686965028124204,1553924.0,190.0,61.0
25,665,Validação,1476.0,10.0,135.0,-1.4253656914893538,1553924.0,190.0,62.0
25,670,Validação,1471.0,10.0,135.0,-0.0607548479888944,1553924.0,190.0,63.0
25,675,Validação,1466.0,10.0,135.0,3.973746776273359,1553924.0,190.0,64.0
25,680,Validação,1461.0,10.0,135.0,49.99999999999987,1553924.0,190.0,65.0
25,685,Validação,1456.0,0.0,125.0,0.0,1553924.0,190.0,65.0
25,690,Validação,1451.0,0.0,125.0,0.0,1553924.0,190.0,65.0
25,695,Validação,1446.0,0.0,125.0,0.0,1553924.0,190.0,65.0
25,700,Validação,1441.0,0.0,125.0,0.0,1553924.0,190.0,65.0
25,705,Validação,1436.0,0.0,125.0,0.0,1553924.0,190.0,65.0
25,710,Validação,1431.0,0.0,125.0,0.0,1553924.0,190.0,65.0
25,715,Validação,1426.0,0.0,125.0,0.0,1553924.0,190.0,65.0
25,720,Validação,1421.0,0.0,125.0,0.0,1553924.0,190.0,65.0
25,725,Validação,1416.0,0.0,125.0,0.0,1553924.0,190.0,65.0
25,730,Validação,1411.0,0.0,125.0,0.0,1553924.0,190.0,65.0
25,735,Validação,1406.0,0.0,125.0,0.0,1553924.0,190.0,65.0
25,740,Validação,1401.0,0.0,125.0,0.0,1553924.0,190.0,65.0
25,745,Validação,1396.0,0.0,125.0,0.0,1553924.0,190.0,65.0
25,750,Validação,1391.0,14.0,125.0,22.330729166666643,1553924.0,190.0,66.4
25,755,Validação,1386.0,14.0,125.0,2.684314695695214,1553924.0,190.0,67.8
25,760,Validação,1381.0,14.0,125.0,-0.442970791340052,1553924.0,190.0,69.2
25,765,Validação,1376.0,14.0,125.0,-1.579626047711156,1553924.0,190.0,70.6
25,770,Validação,1371.0,14.0,125.0,-2.0203699226305605,1553924.0,190.0,72.0
25,775,Validação,1366.0,14.0,125.0,-2.056566279508,1553924.0,190.0,73.4
25,780,Validação,1361.0,14.0,125.0,-1.7081763445626503,1553924.0,190.0,74.8
25,785,Validação,1356.0,14.0,125.0,-0.7586145884018238,1553924.0,190.0,76.2
25,790,Validação,1351.0,14.0,125.0,1.7259530141844053,1553924.0,190.0,77.6
25,795,Validação,1346.0,14.0,125.0,13.12433982194053,1553924.0,190.0,79.0
25,800,Validação,1341.0,0.0,111.0,0.0,1553924.0,190.0,79.0
25,805,Validação,1336.0,0.0,111.0,0.0,1553924.0,190.0,79.0
25,810,Validação,1331.0,0.0,111.0,0.0,1553924.0,190.0,79.0
25,815,Validação,1326.0,0.0,111.0,0.0,1553924.0,190.0,79.0
25,820,Validação,1321.0,0.0,111.0,0.0,1553924.0,190.0,79.0
25,825,Validação,1316.0,0.0,111.0,0.0,1553924.0,190.0,79.0
25,830,Validação,1311.0,0.0,111.0,0.0,1553924.0,190.0,79.0
25,835,Validação,1306.0,0.0,111.0,0.0,1553924.0,190.0,79.0
25,840,Validação,1301.0,0.0,111.0,0.0,1553924.0,190.0,79.0
25,845,Validação,1296.0,0.0,111.0,0.0,1553924.0,190.0,79.0
25,850,Validação,1291.0,0.0,111.0,0.0,1553924.0,190.0,79.0
25,855,Validação,1286.0,0.0,111.0,0.0,1553924.0,190.0,79.0
25,860,Validação,1281.0,0.0,111.0,0.0,1553924.0,190.0,79.0
25,865,Validação,1276.0,0.0,111.0,0.0,1553924.0,190.0,79.0
25,870,Validação,1271.0,0.0,111.0,0.0,1553924.0,190.0,79.0
25,875,Validação,1266.0,0.0,111.0,0.0,1553924.0,190.0,79.0
25,880,Validação,1261.0,1.0,111.0,8.534487742830796,1553924.0,190.0,79.1
25,885,Validação,1256.0,1.0,111.0,0.9888715908434368,1553924.0,190.0,79.2
25,890,Validação,1251.0,1.0,111.0,-1.0213504728132494,1553924.0,190.0,79.3
25,895,Validação,1246.0,1.0,111.0,-1.8142903587038768,1553924.0,190.0,79.4
25,900,Validação,1241.0,1.0,111.0,-2.0780056601200245,1553924.0,190.0,79.5
25,905,Validação,1236.0,1.0,111.0,-1.968696502812428,1553924.0,190.0,79.6
25,910,Validação,1231.0,1.0,111.0,-1.4253656914893116,1553924.0,190.0,79.7
25,915,Validação,1226.0,1.0,111.0,-0.0607548479888753,1553924.0,190.0,79.8
25,920,Validação,1221.0,1.0,111.0,3.9737467762732255,1553924.0,190.0,79.9
25,925,Validação,1216.0,1.0,111.0,50.00000000000087,1553924.0,190.0,80.0
25,930,Validação,1211.0,0.0,110.0,0.0,1553924.0,190.0,80.0
25,935,Validação,1206.0,0.0,110.0,0.0,1553924.0,190.0,80.0
25,940,Validação,1201.0,0.0,110.0,0.0,1553924.0,190.0,80.0
25,945,Validação,1196.0,0.0,110.0,0.0,1553924.0,190.0,80.0
25,950,Validação,1191.0,0.0,110.0,0.0,1553924.0,190.0,80.0
25,955,Validação,1186.0,0.0,110.0,0.0,1553924.0,190.0,80.0
25,960,Validação,1181.0,0.0,110.0,0.0,1553924.0,190.0,80.0
25,965,Validação,1176.0,0.0,110.0,0.0,1553924.0,190.0,80.0
25,970,Validação,1171.0,0.0,110.0,0.0,1553924.0,190.0,80.0
25,975,Validação,1166.0,0.0,110.0,0.0,1553924.0,190.0,80.0
25,980,Validação,1161.0,0.0,110.0,0.0,1553924.0,190.0,80.0
25,985,Validação,1156.0,0.0,110.0,0.0,1553924.0,190.0,80.0
25,990,Validação,1151.0,0.0,110.0,0.0,1553924.0,190.0,80.0
25,995,Validação,1146.0,0.0,110.0,0.0,1553924.0,190.0,80.0
25,1000,Validação,1141.0,0.0,110.0,0.0,1553924.0,190.0,80.0
25,1005,Validação,1136.0,6.0,110.0,49.99999999999984,1553924.0,190.0,80.6
25,1010,Validação,1131.0,6.0,110.0,3.97374677627338,1553924.0,190.0,81.2
25,1015,Validação,1126.0,6.0,110.0,-0.0607548479888739,1553924.0,190.0,81.8
25,1020,Validação,1121.0,6.0,110.0,-1.425365691489363,1553924.0,190.0,82.4
25,1025,Validação,1116.0,6.0,110.0,-1.9686965028124213,1553924.0,190.0,83.0
25,1030,Validação,1111.0,6.0,110.0,-2.0780056601200214,1553924.0,190.0,83.6
25,1035,Validação,1106.0,6.0,110.0,-1.814290358703898,1553924.0,190.0,84.2
25,1040,Validação,1101.0,6.0,110.0,-1.02135047281325,1553924.0,190.0,84.8
25,1045,Validação,1096.0,6.0,110.0,0.9888715908435728,1553924.0,190.0,85.4
25,1050,Validação,1091.0,6.0,110.0,8.53448774283068,1553924.0,190.0,86.0
25,1055,Validação,1086.0,0.0,104.0,0.0,1553924.0,190.0,86.0
25,1060,Validação,1081.0,0.0,104.0,0.0,1553924.0,190.0,86.0
25,1065,Validação,1076.0,0.0,104.0,0.0,1553924.0,190.0,86.0
25,1070,Validação,1071.0,0.0,104.0,0.0,1553924.0,190.0,86.0
25,1075,Validação,1066.0,0.0,104.0,0.0,1553924.0,190.0,86.0
25,1080,Validação,1061.0,0.0,104.0,0.0,1553924.0,190.0,86.0
25,1085,Validação,1056.0,0.0,104.0,0.0,1553924.0,190.0,86.0
25,1090,Validação,1051.0,0.0,104.0,0.0,1553924.0,190.0,86.0
25,1095,Validação,1046.0,0.0,104.0,0.0,1553924.0,190.0,86.0
25,1100,Validação,1041.0,0.0,104.0,0.0,1553924.0,190.0,86.0
25,1105,Validação,1036.0,0.0,104.0,0.0,1553924.0,190.0,86.0
25,1110,Validação,1031.0,0.0,104.0,0.0,1553924.0,190.0,86.0
25,1115,Validação,1026.0,11.0,104.0,8.534487742830732,1553924.0,190.0,87.1
25,1120,Validação,1021.0,11.0,104.0,0.9888715908435612,1553924.0,190.0,88.2
25,1125,Validação,1016.0,11.0,104.0,-1.021350472813236,1553924.0,190.0,89.3
25,1130,Validação,1011.0,11.0,104.0,-1.8142903587039,1553924.0,190.0,90.4
25,1135,Validação,1006.0,11.0,104.0,-2.0780056601200214,1553924.0,190.0,91.5
25,1140,Validação,1001.0,11.0,104.0,-1.968696502812424,1553924.0,190.0,92.6
25,1145,Validação,996.0,11.0,104.0,-1.4260531843907047,1553924.0,190.0,93.7
25,1150,Validação,991.0,11.0,104.0,-0.0653043128937862,1553924.0,190.0,94.8
25,1155,Validação,986.0,11.0,104.0,3.9526234194692815,1553924.0,190.0,95.9
25,1160,Validação,981.0,10.0,104.0,48.31027018317289,1553924.0,190.0,96.9
25,1165,Validação,976.0,0.0,94.0,22.330729166666007,1553924.0,190.0,96.9
25,1170,Validação,971.0,0.0,94.0,22.330729166666007,1553924.0,190.0,96.9
25,1175,Validação,966.0,0.0,94.0,22.330729166666007,1553924.0,190.0,96.9
25,1180,Validação,961.0,0.0,94.0,22.330729166666003,1553924.0,190.0,96.9
25,1185,Validação,956.0,0.0,94.0,22.330729166666003,1553924.0,190.0,96.9
25,1190,Validação,951.0,1.0,94.0,22.330729166666003,1553924.0,190.0,96.9
25,1195,Validação,946.0,-1.0,94.0,22.330729166666007,1553924.0,190.0,96.8
25,1200,Validação,941.0,0.0,94.0,22.330729166666007,1553924.0,190.0,96.8
25,1205,Validação,936.0,0.0,94.0,22.330729166666007,1553924.0,190.0,96.8
25,1210,Validação,931.0,0.0,94.0,50.00000000000087,1553924.0,190.0,96.9
25,1215,Validação,926.0,0.0,94.0,50.00000000000087,1553924.0,190.0,96.9
25,1220,Validação,921.0,0.0,94.0,50.00000000000087,1553924.0,190.0,96.9
25,1225,Validação,916.0,0.0,94.0,50.00000000000087,1553924.0,190.0,96.9
25,1230,Validação,911.0,0.0,94.0,50.00000000000087,1553924.0,190.0,96.9
25,1235,Validação,906.0,0.0,94.0,50.00000000000087,1553924.0,190.0,96.9
25,1240,Validação,901.0,0.0,94.0,50.00000000000087,1553924.0,190.0,96.9
25,1245,Validação,896.0,4.0,93.0,22.33072916666676,1553924.0,190.0,97.4
25,1250,Validação,891.0,4.0,93.0,2.684314695695184,1553924.0,190.0,97.8
25,1255,Validação,886.0,4.0,93.0,-0.4429707913400325,1553924.0,190.0,98.2
25,1260,Validação,881.0,4.0,93.0,-1.5796260477111537,1553924.0,190.0,98.6
25,1265,Validação,876.0,4.0,93.0,-2.0203699226305645,1553924.0,190.0,99.0
25,1270,Validação,871.0,4.0,93.0,-2.056566279508001,1553924.0,190.0,99.4
25,1275,Validação,866.0,4.0,93.0,-1.7081763445626443,1553924.0,190.0,99.8
25,1280,Validação,861.0,4.0,93.0,-0.7586145884018398,1553924.0,190.0,100.2
25,1285,Validação,856.0,4.0,93.0,1.7259530141843928,1553924.0,190.0,100.6
25,1290,Validação,851.0,4.0,93.0,13.12433982194063,1553924.0,190.0,101.0
25,1295,Validação,846.0,0.0,89.0,0.0,1553924.0,190.0,101.0
25,1300,Validação,841.0,0.0,89.0,0.0,1553924.0,190.0,101.0
25,1305,Validação,836.0,0.0,89.0,0.0,1553924.0,190.0,101.0
25,1310,Validação,831.0,0.0,89.0,0.0,1553924.0,190.0,101.0
25,1315,Validação,826.0,0.0,89.0,0.0,1553924.0,190.0,101.0
25,1320,Validação,821.0,0.0,89.0,0.0,1553924.0,190.0,101.0
25,1325,Validação,816.0,0.0,89.0,0.0,1553924.0,190.0,101.0
25,1330,Validação,811.0,0.0,89.0,0.0,1553924.0,190.0,101.0
25,1335,Validação,806.0,0.0,89.0,0.0,1553924.0,190.0,101.0
25,1340,Validação,801.0,0.0,89.0,0.0,1553924.0,190.0,101.0
25,1345,Validação,796.0,0.0,89.0,0.0,1553924.0,190.0,101.0
25,1350,Validação,791.0,0.0,89.0,0.0,1553924.0,190.0,101.0
25,1355,Validação,786.0,0.0,89.0,0.0,1553924.0,190.0,101.0
25,1360,Validação,781.0,11.0,89.0,13.124339821940566,1553924.0,190.0,102.1
25,1365,Validação,776.0,11.0,89.0,1.7259530141843866,1553924.0,190.0,103.2
25,1370,Validação,771.0,11.0,89.0,-0.7586145884018229,1553924.0,190.0,104.3
25,1375,Validação,766.0,11.0,89.0,-1.7027906653221925,1553924.0,190.0,105.4
25,1380,Validação,761.0,11.0,89.0,-2.05062102470752,1553924.0,190.0,106.5
25,1385,Validação,756.0,11.0,89.0,-2.017492844650582,1553924.0,190.0,107.6
25,1390,Validação,751.0,9.0,89.0,-1.582072394869316,1553924.0,190.0,108.5
25,1395,Validação,746.0,11.0,89.0,-0.4663358007295546,1553924.0,190.0,109.6
25,1400,Validação,741.0,11.0,89.0,2.521783936507319,1553924.0,190.0,110.7
25,1405,Validação,736.0,9.0,89.0,19.442680372088493,1553924.0,190.0,111.6
25,1410,Validação,731.0,0.0,80.0,5.161652619551832,1553924.0,190.0,111.6
25,1415,Validação,726.0,0.0,80.0,5.161652619551834,1553924.0,190.0,111.6
25,1420,Validação,721.0,0.0,80.0,3.5675972935415654,1553924.0,190.0,111.6
25,1425,Validação,716.0,1.0,80.0,3.0536693442229383,1553924.0,190.0,111.6
25,1430,Validação,711.0,0.0,80.0,3.649052358543536,1553924.0,190.0,111.6
25,1435,Validação,706.0,0.0,80.0,2.536701739116957,1553924.0,190.0,111.6
25,1440,Validação,701.0,0.0,80.0,2.943236737873015,1553924.0,190.0,111.8
25,1445,Validação,696.0,-1.0,80.0,2.085841089470585,1553924.0,190.0,111.6
25,1450,Validação,691.0,0.0,80.0,1.3677378375032827,1553924.0,190.0,111.6
25,1455,Validação,686.0,-2.0,80.0,0.5489577163757109,1553924.0,190.0,111.6
25,1460,Validação,681.0,0.0,80.0,0.5489577163757109,1553924.0,190.0,111.6
25,1465,Validação,676.0,-2.0,80.0,0.1127066123801969,1553924.0,190.0,111.4
25,1470,Validação,671.0,13.0,80.0,7.798881452331063,1553924.0,190.0,112.7
25,1475,Validação,666.0,13.0,80.0,0.914403255745138,1553924.0,190.0,114.0
25,1480,Validação,661.0,15.0,80.0,-0.9787143764776184,1553924.0,190.0,115.5
25,1485,Validação,656.0,15.0,80.0,-1.7615300855152334,1553924.0,190.0,117.0
25,1490,Validação,651.0,16.0,80.0,-2.021756780430559,1553924.0,190.0,118.5
25,1495,Validação,646.0,17.0,80.0,-1.913294475736748,1553924.0,190.0,120.2
25,1500,Validação,641.0,15.0,80.0,-1.3799887130267423,1553924.0,190.0,121.7
25,1505,Validação,636.0,15.0,80.0,-0.0630100496854724,1553924.0,190.0,123.4
25,1510,Validação,631.0,15.0,80.0,3.8097211579290713,1553924.0,190.0,124.9
25,1515,Validação,626.0,17.0,80.0,39.82890964066691,1553924.0,190.0,126.6
25,1520,Validação,621.0,2.0,65.0,0.2112787462671539,1553924.0,190.0,126.8
25,1525,Validação,616.0,0.0,65.0,3.973746776273342,1553924.0,190.0,127.0
25,1530,Validação,611.0,-1.0,65.0,2.404822695035496,1553924.0,190.0,126.9
25,1535,Validação,606.0,0.0,65.0,2.4048226950354987,1553924.0,190.0,126.9
25,1540,Validação,601.0,0.0,65.0,2.404822695035498,1553924.0,190.0,126.9
25,1545,Validação,596.0,-2.0,65.0,2.404822695035497,1553924.0,190.0,126.7
25,1550,Validação,591.0,0.0,65.0,3.000550776465196,1553924.0,190.0,126.7
25,1555,Validação,586.0,0.0,65.0,2.5118027516549537,1553924.0,190.0,126.7
25,1560,Validação,581.0,0.0,65.0,0.9525923100939052,1553924.0,190.0,126.7
25,1565,Validação,576.0,0.0,65.0,0.7071163288430191,1553924.0,190.0,126.7
25,1570,Validação,571.0,4.0,65.0,5.96271300794387,1553924.0,190.0,127.1
25,1575,Validação,566.0,5.0,65.0,0.8650449351575986,1553924.0,190.0,127.5
25,1580,Validação,561.0,4.0,65.0,-0.8161052183327206,1553924.0,190.0,128.0
25,1585,Validação,556.0,4.0,65.0,-1.5297601632569722,1553924.0,190.0,128.4
25,1590,Validação,551.0,4.0,65.0,-1.765377218934911,1553924.0,190.0,128.8
25,1595,Validação,546.0,4.0,65.0,-1.6589714797507675,1553924.0,190.0,129.4
25,1600,Validação,541.0,4.0,65.0,-1.1349766605359166,1553924.0,190.0,129.8
25,1605,Validação,536.0,4.0,65.0,0.2403229321480742,1553924.0,190.0,130.2
