Ciclo,X_max_Atual,Duration_max,Corrente_A_mean,Corrente_A_std,Corrente_A_max,Corrente_A_min,Corrente_A_median,Volt_A_mean,Volt_A_std,Volt_A_max,Volt_A_min,Fbk_Vel_mean,Fbk_Vel_std,Fbk_Vel_max,Fbk_Vel_min,Ciclo_Relativo,Distancia_Ref
1034,164.0,0.299,1.4882833333333334,0.4483558013414678,2.01,0.52,1.6150000000000002,13.30215,0.3007628767207723,13.71,12.41,-0.2765,0.9702155845313173,0.0,-4.77,232.0,26.0
1035,164.0,0.299,1.4889833333333333,0.44369009592762276,1.99,0.43,1.62,13.296700000000001,0.2994342634539598,13.76,12.34,-0.2814333333333333,0.9713419175330678,-0.0,-4.77,233.0,26.0
1036,164.0,0.299,1.5106,0.44353900777612726,2.02,0.57,1.64,13.312516666666667,0.29409974070831524,13.71,12.44,-0.26809999999999995,0.9671977611543413,-0.0,-4.77,234.0,26.0
1037,164.0,0.299,1.4779833333333332,0.44075754303448006,1.99,0.44,1.6150000000000002,13.296683333333334,0.29971188121559533,13.73,12.38,-0.28604999999999997,0.9711748203693976,0.0,-4.77,235.0,26.0
1038,164.0,0.299,1.47545,0.45122256204763866,1.99,0.41,1.62,13.298516666666666,0.3037593608506555,13.72,12.39,-0.28473333333333334,0.9715099836351282,-0.0,-4.77,236.0,26.0
1039,164.0,0.299,1.5126166666666667,0.4487441050776693,2.03,0.34,1.65,13.316633333333332,0.3002547592011294,13.86,12.42,-0.27093333333333336,0.9686088653901583,0.0,-4.77,237.0,26.0
1040,164.0,0.299,1.4970999999999999,0.4371026055893757,1.98,0.54,1.645,13.31805,0.3022669455033192,13.73,12.41,-0.2632,0.9646176645340985,-0.0,-4.77,238.0,26.0
1041,164.0,0.299,1.4757833333333334,0.4459497411985057,1.98,0.5,1.61,13.309,0.29370183510931713,13.7,12.49,-0.25555,0.9595733422543977,0.0,-4.77,239.0,26.0
1042,164.0,0.299,1.4722166666666667,0.44170059854326493,1.96,0.48,1.61,13.311683333333333,0.32466857335817334,13.73,12.36,-0.28073333333333333,0.9709361413294842,-0.0,-4.77,240.0,26.0
1043,164.0,0.299,1.4800166666666668,0.44453254289388994,1.99,0.5,1.6150000000000002,13.2858,0.3065234428800795,13.71,12.35,-0.28103333333333336,0.9710447012927556,-0.0,-4.77,241.0,26.0
1044,164.0,0.299,1.5638166666666666,0.456101941848332,2.06,0.52,1.72,13.339916666666666,0.2869001205777631,13.74,12.51,-0.14393333333333333,0.7610305346568048,0.0,-4.77,242.0,26.0
1045,164.0,0.299,1.47085,0.44668518771973403,1.99,0.43,1.61,13.2985,0.3062614516955323,13.7,12.37,-0.2878,0.9711029269983217,0.0,-4.77,243.0,26.0
1046,164.0,0.299,1.5136333333333332,0.44499494347886587,2.02,0.53,1.665,13.316716666666666,0.29174402710448366,13.74,12.54,-0.22941666666666669,0.9331545721269107,-0.0,-4.77,244.0,26.0
1047,164.0,0.299,1.4991833333333333,0.4429787994364282,1.98,0.44,1.64,13.2905,0.30203442075178444,13.7,12.47,-0.2732833333333333,0.9694962220640934,0.0,-4.77,245.0,26.0
1048,164.0,0.299,1.4980666666666667,0.4371239998073421,2.01,0.57,1.65,13.304166666666667,0.2909697771950818,13.71,12.42,-0.27623333333333333,0.970238845810017,-0.0,-4.77,246.0,26.0
1049,164.0,0.299,1.5042833333333334,0.43632072991605564,1.99,0.56,1.65,13.331383333333333,0.2876511051941548,13.71,12.39,-0.26561666666666667,0.965967273951935,0.0,-4.77,247.0,26.0
1050,164.0,0.299,1.4881166666666668,0.43798020978406477,2.0,0.52,1.62,13.3113,0.29969206789514446,13.72,12.44,-0.27868333333333334,0.9706221090206816,-0.0,-4.77,248.0,26.0
1051,164.0,0.299,1.51405,0.4288176439773794,1.99,0.56,1.64,13.33855,0.27888173575471337,13.7,12.58,-0.25285,0.9573637168341599,-0.0,-4.77,249.0,26.0
1052,164.0,0.299,1.4841,0.44076635719625856,1.99,0.53,1.6150000000000002,13.304766666666666,0.3003530680683243,13.7,12.44,-0.27635,0.9701961890473854,-0.0,-4.77,250.0,26.0
1053,164.0,0.299,1.4891,0.4446024166017097,2.0,0.42,1.625,13.311783333333333,0.29847075967257436,13.75,12.36,-0.2786,0.9709154621925334,-0.0,-4.77,251.0,26.0
1054,164.0,0.299,1.4859666666666667,0.44325032465421366,1.99,0.54,1.62,13.291466666666667,0.3040607457687002,13.73,12.34,-0.27891666666666665,0.9708581783107546,-0.0,-4.77,252.0,26.0
1055,164.0,0.299,1.5288666666666668,0.4433373006629987,2.02,0.58,1.67,13.315,0.2868928589576075,13.7,12.47,-0.2564833333333333,0.9600833643490142,0.0,-4.77,253.0,26.0
1056,164.0,0.299,1.4842666666666666,0.44555657702223195,2.0,0.49,1.62,13.286916666666666,0.31225015610703794,13.71,12.35,-0.28168333333333334,0.971245349506044,-0.0,-4.77,254.0,26.0
1057,164.0,0.299,1.4806333333333332,0.4440652227909498,1.99,0.48,1.6150000000000002,13.301683333333333,0.2915407227883647,13.73,12.45,-0.2836,0.9714596903027624,-0.0,-4.77,255.0,26.0
1058,164.0,0.299,1.4842166666666665,0.441405843020506,1.99,0.49,1.63,13.286216666666666,0.30383995389820756,13.7,12.35,-0.2833833333333333,0.9712171870542678,-0.0,-4.77,256.0,26.0
1059,164.0,0.299,1.48685,0.44759932166457883,2.02,0.47,1.64,13.301116666666667,0.304876208035215,13.72,12.42,-0.2814833333333333,0.9710290737970486,0.0,-4.77,257.0,26.0
1060,164.0,0.299,1.5080500000000001,0.4275886858970656,1.99,0.43,1.665,13.324349999999999,0.2893240827770686,13.72,12.43,-0.2665,0.9666103882836644,-0.0,-4.77,258.0,26.0
1061,164.0,0.299,1.4744166666666667,0.4419391097010551,1.96,0.38,1.61,13.282983333333334,0.3223043072931578,13.75,12.44,-0.28559999999999997,0.9714874951616339,-0.0,-4.77,259.0,26.0
1062,164.0,0.299,1.4973999999999998,0.43216762344943166,1.99,0.58,1.63,13.3246,0.29729190615022827,13.71,12.42,-0.27093333333333336,0.9686088653901583,0.0,-4.77,260.0,26.0
1063,164.0,0.299,1.5198833333333333,0.42742090977443886,1.99,0.51,1.66,13.315016666666667,0.2712014936152106,13.71,12.54,-0.2517833333333333,0.9564477544018752,-0.0,-4.77,261.0,26.0
1064,164.0,0.299,1.4755,0.4380379116241352,1.98,0.46,1.6150000000000002,13.287133333333333,0.31321017956508934,13.71,12.41,-0.2866,0.9711835231953899,0.0,-4.77,262.0,26.0
1065,164.0,0.299,1.5196166666666666,0.44013469601924815,2.02,0.49,1.67,13.3087,0.2802377538170695,13.73,12.47,-0.2613,0.9633779832258333,-0.0,-4.77,263.0,26.0
1066,164.0,0.299,1.49505,0.44248878483849274,1.99,0.52,1.62,13.334433333333333,0.3047794225056185,13.71,12.47,-0.2780166666666667,0.9705795214206945,0.0,-4.77,264.0,26.0
1067,164.0,0.299,1.5205666666666666,0.441004331334719,2.01,0.51,1.67,13.33095,0.280879130546625,13.71,12.5,-0.25833333333333336,0.9614321653501295,-0.0,-4.77,265.0,26.0
1068,164.0,0.299,1.4851166666666666,0.4442697518508008,1.98,0.52,1.62,13.301416666666666,0.3012674833927571,13.71,12.41,-0.27931666666666666,0.9707242359664818,-0.0,-4.77,266.0,26.0
1069,164.0,0.299,1.4860666666666666,0.44211005159170486,2.0,0.5,1.62,13.300283333333333,0.29814801713649586,13.73,12.37,-0.2830833333333333,0.9712407050954357,-0.0,-4.77,267.0,26.0
1070,164.0,0.299,1.5009833333333333,0.4355280406347996,2.0,0.56,1.64,13.305083333333334,0.287560099933925,13.73,12.44,-0.27061666666666667,0.9682861577004045,-0.0,-4.77,268.0,26.0
1071,164.0,0.299,1.50155,0.43321190167505985,2.0,0.59,1.63,13.31645,0.28982044553669173,13.71,12.42,-0.27255,0.9690316651758715,-0.0,-4.77,269.0,26.0
1072,164.0,0.299,1.4838166666666666,0.4466352779484277,2.0,0.37,1.61,13.2971,0.2901285018389225,13.89,12.44,-0.28458333333333335,0.9714707503334712,-0.0,-4.77,270.0,26.0
1073,164.0,0.299,1.5020166666666668,0.43770470495161845,2.0,0.35,1.64,13.340683333333333,0.2726320722149635,13.89,12.51,-0.26865,0.9676279504976627,-0.0,-4.77,271.0,26.0
1074,164.0,0.299,1.4878500000000001,0.4379214192627278,1.98,0.52,1.63,13.324533333333333,0.2947398313244612,13.7,12.48,-0.28036666666666665,0.9710905692631052,-0.0,-4.77,272.0,26.0
1075,164.0,0.299,1.4890833333333333,0.4457572121786008,2.0,0.49,1.62,13.30245,0.30378331862440794,13.72,12.34,-0.28458333333333335,0.9714707503334712,0.0,-4.77,273.0,26.0
1076,164.0,0.299,1.48805,0.4418356354058879,1.99,0.5,1.62,13.306116666666666,0.2963812118879281,13.72,12.42,-0.2841333333333333,0.9712746984188027,-0.0,-4.77,274.0,26.0
1077,164.0,0.299,1.4942499999999999,0.4334654056898695,1.99,0.55,1.65,13.302,0.29456172700873356,13.73,12.34,-0.27776666666666666,0.9704259665131738,-0.0,-4.77,275.0,26.0
1078,164.0,0.299,1.4755166666666666,0.4444404105386399,1.99,0.45,1.61,13.2994,0.3029311012207425,13.71,12.36,-0.2866,0.9711835231953899,-0.0,-4.77,276.0,26.0
1079,164.0,0.299,1.4845666666666666,0.4420797851628582,1.99,0.48,1.61,13.307549999999999,0.2975865595655451,13.71,12.37,-0.28401666666666664,0.971284728127672,-0.0,-4.77,277.0,26.0
1080,164.0,0.299,1.49685,0.44435533484589795,2.01,0.38,1.625,13.307816666666666,0.29414668138959865,13.86,12.44,-0.28126666666666666,0.9712943684275746,0.0,-4.77,278.0,26.0
1081,164.0,0.299,1.4877166666666666,0.4401167925001533,1.99,0.48,1.62,13.30375,0.2912865437748662,13.69,12.36,-0.28401666666666664,0.971284728127672,-0.0,-4.77,279.0,26.0
1082,164.0,0.299,1.4882,0.443069909730034,2.0,0.48,1.625,13.3018,0.2898559195361536,13.71,12.44,-0.2841333333333333,0.9712746984188027,-0.0,-4.77,280.0,26.0
1083,164.0,0.299,1.4954833333333333,0.4433064787620515,2.0,0.51,1.6349999999999998,13.313366666666667,0.28404894865311675,13.71,12.49,-0.2806166666666667,0.9710136794427755,-0.0,-4.77,281.0,26.0
1084,164.0,0.299,1.4906333333333333,0.4382457809225121,1.98,0.5,1.64,13.325,0.29828614512571083,13.71,12.37,-0.28226666666666667,0.971157096319527,-0.0,-4.77,282.0,26.0
1085,164.0,0.299,1.4859166666666666,0.44449310071495346,2.0,0.48,1.63,13.30545,0.29761567384049004,13.72,12.32,-0.2859333333333333,0.9711321356697243,-0.0,-4.77,283.0,26.0
1086,164.0,0.299,1.4909833333333333,0.4433935755363779,2.0,0.49,1.6150000000000002,13.308116666666667,0.30254119004693214,13.74,12.42,-0.28426666666666667,0.9713416683209791,-0.0,-4.77,284.0,26.0
1087,164.0,0.299,1.4957,0.44268098455902816,2.0,0.51,1.63,13.308150000000001,0.2943849775804557,13.71,12.4,-0.2830833333333333,0.9712407050954357,0.0,-4.77,285.0,26.0
1088,164.0,0.299,1.4755166666666666,0.4456812605801101,2.0,0.44,1.6,13.29265,0.30743292358524954,13.71,12.34,-0.2876,0.9713150853310436,-0.0,-4.77,286.0,26.0
1089,164.0,0.299,1.502,0.4324473198831551,2.0,0.59,1.65,13.33395,0.2753675294834544,13.71,12.44,-0.27635,0.9701961890473854,-0.0,-4.77,287.0,26.0
1090,164.0,0.299,1.5052,0.4340129476538904,2.0,0.57,1.64,13.312899999999999,0.27664383181774527,13.71,12.4,-0.27791666666666665,0.970634867736747,-0.0,-4.77,288.0,26.0
1091,164.0,0.299,1.4839833333333332,0.4413251781967654,1.99,0.45,1.62,13.297583333333334,0.2963680984944757,13.71,12.36,-0.2858833333333333,0.9712361809849923,-0.0,-4.77,289.0,26.0
1092,164.0,0.299,1.4934666666666667,0.433109249025626,1.99,0.54,1.63,13.308516666666666,0.27644348679469666,13.69,12.41,-0.2806166666666667,0.9710136794427755,0.0,-4.77,290.0,26.0
1093,164.0,0.299,1.5151666666666668,0.4329750777108926,2.0,0.54,1.66,13.329483333333332,0.27390132581404686,13.71,12.55,-0.2691,0.9675648951761816,0.0,-4.77,291.0,26.0
1094,164.0,0.299,1.50525,0.4459623394192618,2.02,0.43,1.645,13.313683333333334,0.2852844985812815,13.71,12.48,-0.28008333333333335,0.9711689390811205,-0.0,-4.77,292.0,26.0
1095,164.0,0.299,1.4738666666666667,0.44400933477932,1.99,0.45,1.6150000000000002,13.2941,0.30031567698518313,13.7,12.38,-0.28748333333333337,0.97128135926396,0.0,-4.77,293.0,26.0
1096,164.0,0.299,1.4882666666666666,0.4447504924746935,2.0,0.49,1.63,13.3058,0.2784791033782692,13.7,12.44,-0.28526666666666667,0.9712157478836086,-0.0,-4.77,294.0,26.0
1097,164.0,0.299,1.4912666666666667,0.444435522633509,2.0,0.48,1.62,13.334333333333333,0.28375650090978954,13.71,12.46,-0.28376666666666667,0.97117219788879,-0.0,-4.77,295.0,26.0
1098,164.0,0.299,1.4796166666666666,0.44263517281833314,1.99,0.45,1.61,13.302483333333333,0.28934270059256506,13.69,12.48,-0.2859333333333333,0.9711321356697243,0.0,-4.77,296.0,26.0
1099,164.0,0.299,1.48515,0.442443108214693,2.0,0.45,1.62,13.296083333333332,0.2895402372218786,13.73,12.47,-0.2858833333333333,0.9712361809849923,-0.0,-4.77,297.0,26.0
1100,164.0,0.299,1.4814333333333334,0.4421766002385843,1.99,0.45,1.61,13.293966666666666,0.29603489657279924,13.69,12.38,-0.28646666666666665,0.9712983835079881,-0.0,-4.77,298.0,26.0
1101,164.0,0.299,1.4975166666666666,0.43814108733326024,1.98,0.51,1.64,13.307766666666666,0.2905800064051668,13.77,12.38,-0.28286666666666666,0.9713340991178425,-0.0,-4.77,299.0,26.0
1102,164.0,0.299,1.4962333333333333,0.4299894926955814,1.97,0.52,1.64,13.337816666666667,0.29627526295877893,13.72,12.39,-0.28015,0.9708651344800239,-0.0,-4.77,300.0,26.0
1103,164.0,0.299,1.4811833333333333,0.44445021435922666,2.0,0.43,1.6150000000000002,13.305633333333333,0.29982064570040146,13.73,12.42,-0.2871666666666667,0.97114150974105,-0.0,-4.77,301.0,26.0
1104,164.0,0.299,1.4842333333333333,0.4399693556890805,1.99,0.46,1.61,13.289299999999999,0.3120664765874177,13.7,12.3,-0.2869,0.9713488496138125,-0.0,-4.77,302.0,26.0
1105,164.0,0.299,1.5155833333333333,0.44688832499172737,2.03,0.43,1.65,13.31905,0.28588134672857407,13.74,12.44,-0.2769833333333333,0.9705698030675587,0.0,-4.77,303.0,26.0
1106,164.0,0.299,1.50145,0.43319721900182867,2.0,0.54,1.63,13.302366666666666,0.2850675441541956,13.7,12.4,-0.2806166666666667,0.9710136794427755,-0.0,-4.77,304.0,26.0
1107,164.0,0.299,1.4998,0.4420323679972569,2.0,0.54,1.63,13.319866666666666,0.2871272406258303,13.71,12.43,-0.28015,0.9708651344800239,0.0,-4.77,305.0,26.0
1108,164.0,0.299,1.4825166666666667,0.44159239062131306,2.0,0.46,1.605,13.307033333333333,0.29645011385655673,13.69,12.33,-0.2858,0.9712548171651165,-0.0,-4.77,306.0,26.0
1109,164.0,0.299,1.5061333333333333,0.43115721393412315,2.0,0.6,1.645,13.316883333333333,0.2825376061465694,13.71,12.35,-0.27255,0.9690316651758715,-0.0,-4.77,307.0,26.0
1110,164.0,0.299,1.4894,0.44381820339275363,2.0,0.48,1.6349999999999998,13.30945,0.28707935330117446,13.7,12.46,-0.28286666666666666,0.9713340991178425,-0.0,-4.77,308.0,26.0
1111,164.0,0.299,1.5246,0.4259176560669716,2.0,0.59,1.66,13.32625,0.2648446248126506,13.69,12.56,-0.25251666666666667,0.9571117687878162,-0.0,-4.77,309.0,26.0
1112,164.0,0.299,1.4757,0.4415217008867441,1.99,0.46,1.6,13.319933333333333,0.2988251825149024,13.69,12.35,-0.28668333333333335,0.9711453917971831,-0.0,-4.77,310.0,26.0
1113,164.0,0.299,1.4915666666666665,0.43971444545841054,2.0,0.52,1.64,13.28915,0.2812821422924332,13.73,12.34,-0.28191666666666665,0.9711594844803036,-0.0,-4.77,311.0,26.0
1114,164.0,0.299,1.4872833333333333,0.44127617296155325,2.0,0.48,1.62,13.301350000000001,0.29941068021316386,13.71,12.42,-0.28511666666666663,0.9711662711739935,-0.0,-4.77,312.0,26.0
1115,164.0,0.299,1.4943333333333333,0.4379923336804269,1.99,0.53,1.62,13.298066666666667,0.2845315317203458,13.72,12.38,-0.2806166666666667,0.9710136794427755,-0.0,-4.77,313.0,26.0
1116,164.0,0.299,1.4909333333333332,0.43595821071677815,1.99,0.5,1.63,13.2993,0.30541989487748844,13.71,12.39,-0.2843833333333333,0.9712338089125844,-0.0,-4.77,314.0,26.0
1117,164.0,0.299,1.4835833333333333,0.4519931667184309,2.01,0.43,1.61,13.303633333333334,0.29932779261974746,13.71,12.45,-0.2871166666666667,0.9712368513522314,0.0,-4.77,315.0,26.0
1118,164.0,0.299,1.4935833333333333,0.44046112548175714,2.0,0.5,1.64,13.2895,0.2871640448380447,13.7,12.41,-0.28458333333333335,0.9714707503334712,-0.0,-4.77,316.0,26.0
1119,164.0,0.299,1.5008333333333332,0.4332857407193779,1.99,0.55,1.63,13.311383333333334,0.2961126884526559,13.7,12.47,-0.28036666666666665,0.9710905692631052,-0.0,-4.77,317.0,26.0
1120,164.0,0.299,1.4733,0.44770955959146425,1.97,0.41,1.6,13.30635,0.3082253216639648,13.73,12.37,-0.2883833333333333,0.9711400902274434,-0.0,-4.77,318.0,26.0
1121,152.0,0.299,1.4853666666666667,0.44312880458316845,2.0,0.48,1.625,13.306033333333334,0.2841557784025449,13.71,12.32,-0.28325,0.9713193980982102,-0.0,-4.77,319.0,38.0
1122,152.0,0.299,1.5012666666666667,0.42510538285595795,1.98,0.58,1.64,13.326066666666668,0.28022623025410026,13.7,12.42,-0.2720166666666667,0.9688182394153863,0.0,-4.77,320.0,38.0
1123,152.0,0.299,1.47605,0.4443162451559875,2.0,0.44,1.6150000000000002,13.308533333333333,0.2835639782691747,13.68,12.39,-0.2869833333333333,0.9710428793371629,-0.0,-4.77,321.0,38.0
1124,152.0,0.299,1.4736,0.4463976083133136,1.99,0.42,1.62,13.294016666666666,0.29865088924187816,13.69,12.4,-0.28801666666666664,0.9709031815972256,-0.0,-4.77,322.0,38.0
1125,152.0,0.299,1.5133999999999999,0.427932608240277,2.0,0.45,1.65,13.321483333333333,0.28391132851588485,13.74,12.51,-0.2732833333333333,0.9694962220640934,-0.0,-4.77,323.0,38.0
1126,152.0,0.299,1.4852,0.44061380771136777,1.99,0.45,1.61,13.30565,0.3014620647125769,13.69,12.43,-0.286,0.971202720620624,-0.0,-4.77,324.0,38.0
1127,152.0,0.299,1.4879666666666667,0.4414842913642859,2.0,0.45,1.63,13.293533333333333,0.2905665105455897,13.7,12.44,-0.2865333333333333,0.9712047741909225,-0.0,-4.77,325.0,38.0
1128,152.0,0.299,1.4784166666666665,0.44002958587990193,1.99,0.43,1.6150000000000002,13.309566666666667,0.3017143209085217,13.68,12.46,-0.28668333333333335,0.9711453917971831,-0.0,-4.77,326.0,38.0
1129,152.0,0.299,1.49895,0.4317859763613255,1.99,0.48,1.63,13.320616666666666,0.28643357585634127,13.7,12.47,-0.28015,0.9708651344800239,-0.0,-4.77,327.0,38.0
1130,152.0,0.299,1.4945833333333334,0.44706405600597005,2.0,0.46,1.63,13.311883333333334,0.2967890822134322,13.71,12.35,-0.2858,0.9712548171651165,-0.0,-4.77,328.0,38.0
1131,152.0,0.299,1.4781666666666666,0.4414416799724698,2.0,0.44,1.63,13.28895,0.3057267498534602,13.7,12.39,-0.2878,0.9711029269983217,-0.0,-4.77,329.0,38.0
1132,152.0,0.299,1.4698499999999999,0.44160748724175836,1.98,0.43,1.59,13.304683333333333,0.28429316569753954,13.71,12.43,-0.2878,0.9709444105684026,0.0,-4.77,330.0,38.0
1133,152.0,0.299,1.4817333333333333,0.44085097049441263,1.99,0.47,1.63,13.2919,0.308704098397282,13.71,12.36,-0.2871666666666667,0.97114150974105,-0.0,-4.77,331.0,38.0
1134,152.0,0.299,1.4907,0.44234861496554545,2.0,0.47,1.63,13.304833333333333,0.2925153801681989,13.7,12.49,-0.2858,0.9712548171651165,-0.0,-4.77,332.0,38.0
1135,152.0,0.299,1.47895,0.4407351547445623,2.0,0.47,1.61,13.304266666666667,0.3010057635190288,13.72,12.32,-0.28668333333333335,0.9711453917971831,0.0,-4.77,333.0,38.0
1136,152.0,0.299,1.4879833333333332,0.4404244800112848,2.0,0.47,1.625,13.304699999999999,0.2981572396671624,13.72,12.33,-0.2859833333333333,0.9712948690244437,-0.0,-4.77,334.0,38.0
1137,152.0,0.299,1.48165,0.44027246553300586,2.0,0.48,1.62,13.303533333333332,0.29875621223019666,13.7,12.35,-0.2866,0.9711835231953899,-0.0,-4.77,335.0,38.0
1138,152.0,0.299,1.4964666666666666,0.42919209994279967,2.0,0.54,1.62,13.3167,0.28559888165398273,13.73,12.48,-0.27931666666666666,0.9707242359664818,0.0,-4.77,336.0,38.0
1139,152.0,0.299,1.4792666666666665,0.44480957140508715,2.02,0.43,1.6150000000000002,13.303816666666666,0.3033402246246776,13.72,12.34,-0.2876666666666667,0.9711674242024089,-0.0,-4.77,337.0,38.0
1140,152.0,0.299,1.5151,0.4268383475723148,2.0,0.55,1.6549999999999998,13.335283333333333,0.2721047372531617,13.72,12.46,-0.26668333333333333,0.9664206025452523,-0.0,-4.77,338.0,38.0
1141,152.0,0.299,1.5072666666666668,0.43038073242998137,2.0,0.5,1.64,13.3192,0.28179965414301567,13.71,12.42,-0.2770666666666667,0.9702764844703196,-0.0,-4.77,339.0,38.0
1142,152.0,0.299,1.5408833333333334,0.4414553859888746,2.04,0.59,1.6749999999999998,13.330983333333334,0.272364652433795,13.73,12.52,-0.25703333333333334,0.9606158633660349,0.0,-4.77,340.0,38.0
1143,152.0,0.299,1.5059333333333333,0.44381386503828624,2.03,0.51,1.65,13.30395,0.2929378520128469,13.71,12.4,-0.28226666666666667,0.971157096319527,-0.0,-4.77,341.0,38.0
1144,152.0,0.299,1.4913166666666666,0.4332415763690199,1.99,0.53,1.63,13.307383333333334,0.28145517360105443,13.68,12.47,-0.2809166666666667,0.9710476553550327,0.0,-4.77,342.0,38.0
1145,152.0,0.299,1.4846833333333331,0.43796985708502917,1.99,0.48,1.62,13.302766666666667,0.29007801418366724,13.73,12.37,-0.28431666666666666,0.9712573128004425,0.0,-4.77,343.0,38.0
1146,152.0,0.299,1.4833666666666667,0.44170824743108106,2.0,0.47,1.6150000000000002,13.303033333333333,0.29299295841086365,13.71,12.46,-0.2858,0.9712548171651165,-0.0,-4.77,344.0,38.0
1147,152.0,0.299,1.4818666666666667,0.44139275196968797,1.99,0.46,1.6150000000000002,13.2971,0.28445112774158177,13.69,12.39,-0.2866,0.9711835231953899,-0.0,-4.77,345.0,38.0
1148,152.0,0.299,1.4776666666666667,0.44102501137310796,1.99,0.43,1.6150000000000002,13.297516666666667,0.29774107762348695,13.73,12.33,-0.2870333333333333,0.9713836398913854,0.0,-4.77,346.0,38.0
1149,152.0,0.299,1.4837833333333332,0.44193932879916303,2.0,0.37,1.62,13.293816666666666,0.29739424779225115,13.95,12.44,-0.28623333333333334,0.9714083603510022,-0.0,-4.77,347.0,38.0
1150,152.0,0.299,1.5133166666666666,0.42201064919693076,1.98,0.6,1.65,13.30395,0.2947286987096323,13.71,12.46,-0.2694,0.9678661657781497,-0.0,-4.77,348.0,38.0
1151,152.0,0.299,1.4791833333333333,0.44219837032726467,1.99,0.45,1.61,13.297333333333333,0.29880433219268604,13.71,12.46,-0.28668333333333335,0.9711453917971831,-0.0,-4.77,349.0,38.0
1152,152.0,0.299,1.4955166666666666,0.43215892363923647,1.99,0.42,1.625,13.311366666666666,0.2894900222988234,13.83,12.41,-0.28008333333333335,0.9711689390811205,0.0,-4.77,350.0,38.0
1153,152.0,0.299,1.4868166666666667,0.43893105058482806,2.0,0.47,1.62,13.307133333333333,0.29101706784743814,13.73,12.46,-0.28473333333333334,0.9711779307508578,-0.0,-4.77,351.0,38.0
1154,152.0,0.299,1.4833333333333334,0.4441561437403059,2.0,0.42,1.625,13.298216666666667,0.30044705653162723,13.69,12.41,-0.28748333333333337,0.97128135926396,-0.0,-4.77,352.0,38.0
1155,152.0,0.299,1.4964333333333333,0.43653967789061665,2.0,0.53,1.64,13.305666666666665,0.2846915952328312,13.72,12.46,-0.28178333333333333,0.971161973627772,-0.0,-4.77,353.0,38.0
1156,152.0,0.299,1.49965,0.4368861331310519,2.01,0.51,1.63,13.313483333333334,0.2900809277252501,13.71,12.37,-0.28286666666666666,0.9713340991178425,-0.0,-4.77,354.0,38.0
1157,152.0,0.299,1.4820666666666666,0.44291724776701186,2.0,0.46,1.625,13.282083333333333,0.29033138579593115,13.69,12.45,-0.28668333333333335,0.9711453917971831,0.0,-4.77,355.0,38.0
1158,152.0,0.299,1.4875166666666666,0.433515350347828,1.99,0.38,1.62,13.313333333333333,0.2827226716601824,13.94,12.47,-0.2825,0.9714064378239127,0.0,-4.77,356.0,38.0
1159,152.0,0.299,1.51495,0.4421932710723172,2.02,0.58,1.645,13.318783333333334,0.28259060282245924,13.71,12.43,-0.27776666666666666,0.9704259665131738,-0.0,-4.77,357.0,38.0
1160,152.0,0.299,1.4888666666666668,0.43835408754300975,1.99,0.5,1.62,13.299233333333333,0.2966396309890924,13.72,12.38,-0.2858,0.9712548171651165,-0.0,-4.77,358.0,38.0
1161,152.0,0.299,1.4810666666666668,0.4416687836070264,2.0,0.36,1.62,13.30315,0.3020302655400122,14.0,12.39,-0.2869,0.9713488496138125,-0.0,-4.77,359.0,38.0
1162,152.0,0.299,1.4997666666666667,0.4489571803693883,2.01,0.48,1.6349999999999998,13.308233333333332,0.29770162240436954,13.71,12.39,-0.2843833333333333,0.9712338089125844,-0.0,-4.77,360.0,38.0
1163,152.0,0.299,1.4899,0.44250499935868426,2.0,0.45,1.62,13.297616666666666,0.3020400636598532,13.72,12.43,-0.28623333333333334,0.9714083603510022,0.0,-4.77,361.0,38.0
1164,152.0,0.299,1.48045,0.4404493427617215,1.99,0.43,1.61,13.29925,0.29834424128935094,13.69,12.43,-0.28728333333333333,0.9711735597689077,-0.0,-4.77,362.0,38.0
1165,152.0,0.299,1.4827333333333332,0.44152777207261645,1.99,0.38,1.62,13.299183333333334,0.30310827124266493,13.92,12.39,-0.2869,0.9713488496138125,-0.0,-4.77,363.0,38.0
1166,152.0,0.299,1.4655,0.44577678821152195,1.99,0.4,1.6,13.2945,0.29998900925888683,13.7,12.38,-0.28886666666666666,0.9708485775288053,0.0,-4.77,364.0,38.0
1167,152.0,0.299,1.5057666666666667,0.4351022126443048,2.01,0.55,1.63,13.315,0.29085218179128935,13.72,12.4,-0.2806166666666667,0.9710136794427755,0.0,-4.77,365.0,38.0
1168,152.0,0.299,1.5072833333333333,0.4394788836841074,2.01,0.54,1.64,13.342116666666668,0.2929055749702219,13.72,12.36,-0.28178333333333333,0.971161973627772,-0.0,-4.77,366.0,38.0
1169,152.0,0.299,1.4893666666666667,0.4303901233990166,1.98,0.52,1.61,13.30735,0.2905882770253712,13.69,12.37,-0.2833833333333333,0.9712171870542678,0.0,-4.77,367.0,38.0
1170,152.0,0.299,1.5382166666666666,0.4361360768362169,2.04,0.59,1.6749999999999998,13.335749999999999,0.273293345915217,13.71,12.5,-0.2622,0.9639934122344331,0.0,-4.77,368.0,38.0
1171,152.0,0.299,1.4903333333333335,0.4440997596822196,2.01,0.46,1.625,13.30735,0.2936600151663685,13.75,12.35,-0.2870333333333333,0.9713836398913854,0.0,-4.77,369.0,38.0
